Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Volatility,Volume_SMA,Volume_Ratio,Signal,Position,Market_Trend,Daily_Return,Strategy_Return,Cumulative_Return,Cumulative_Market_Return,Portfolio_Value,Peak,Drawdown
2024-01-03,42848.17578125,45503.2421875,40813.53515625,44961.6015625,46342323118,42970.1396484375,40943.937578125,,51.814683246713564,637.094230285511,751.6749565397552,-114.58072625424415,42970.1396484375,44805.396470013366,41134.882826861634,0.08542010040419312,0.021355025101048242,23235037436.2,1.9945017624890518,0,0,-1,-0.04692812036242189,-0.0,1.0,1.435134261730564,100000.0,100000.0,0.0
2024-01-04,44179.921875,44770.0234375,42675.17578125,42855.81640625,30448091210,43082.6478515625,41069.924375,,57.14599868667782,671.3259673634893,735.6051587045021,-64.27919134101273,43082.6478515625,44925.23258423776,41240.063118887236,0.08553720927384628,0.021384302318461546,23775469873.6,1.2806515022363112,0,0,-1,0.03108057856532498,0.0,1.0,1.4797390649040705,100000.0,100000.0,0.0
2024-01-05,44162.69140625,44353.28515625,42784.71875,44192.98046875,32336029347,43178.7765625,41230.0828125,,57.058036336036416,689.1207553191198,726.3082780274257,-37.18752270830589,43178.7765625,45036.825025976155,41320.72809902385,0.08606304353189267,0.021515760882973183,24672934861.45,1.3105870675127154,0,0,-1,-0.0003900067727314882,-0.0,1.0,1.4791619566468825,100000.0,100000.0,0.0
2024-01-06,43989.1953125,44227.6328125,43475.15625,44178.953125,16092503468,43310.003125,41377.933046875,,56.12130286945867,681.3691875161167,717.320459925164,-35.951272409047306,43310.003125,44990.855077750384,41629.15117224962,0.0776195719912168,0.01940489299780423,24643624891.05,0.6530087817496536,0,0,-1,-0.003928567037593367,-0.0,1.0,1.4733509697407374,100000.0,100000.0,0.0
2024-01-07,43943.09765625,44495.5703125,43662.23046875,43998.46484375,19330573863,43375.9810546875,41525.0809375,,55.85890189928082,663.8538284555107,706.6271336312334,-42.773305175722726,43375.9810546875,45046.94136136496,41705.02074801004,0.07704541850342231,0.019261354625855605,24348921483.8,0.793898566548878,0,0,-1,-0.0010479313368322307,-0.0,1.0,1.471806999089394,100000.0,100000.0,0.0
2024-01-08,46970.50390625,47218.0,43244.08203125,43948.70703125,42746192015,43610.9798828125,41716.760078125,,66.82828413327266,884.067857109243,742.1152783268354,141.9525787824076,43610.9798828125,45852.0600868688,41369.8996787562,0.10277596192877704,0.025693990482194257,25327681020.5,1.6877262462521385,0,0,-1,0.06889378335779228,0.0,1.0,1.573205351629141,100000.0,100000.0,0.0
2024-01-09,46139.73046875,47893.69921875,45244.71484375,46987.640625,39821290992,43735.35390625,41890.015546875,,62.256160626257774,980.2529193429873,789.7428065300659,190.51011281292142,43735.35390625,46245.966774770044,41224.74103772995,0.11480930845565955,0.028702327113914846,25925300161.4,1.5360011550141912,0,0,-1,-0.017687130611972357,-0.0,1.0,1.5453798630954225,100000.0,100000.0,0.0
2024-01-10,46627.77734375,47647.22265625,44483.15234375,46121.5390625,50114613298,43873.28515625,42106.29484375,,63.822064299967856,1083.3730801146667,848.4688612469861,234.90421886768058,43873.28515625,46698.278919052165,41048.291393447835,0.12877967778073846,0.032194919445184614,27308392517.85,1.835135966543722,0,0,-1,0.010577584004972662,0.0,1.0,1.5617262484169074,100000.0,100000.0,0.0
2024-01-11,46368.5859375,48969.37109375,45678.64453125,46656.07421875,45833734549,43991.8193359375,42285.019765625,,62.34278921895707,1131.1428777350811,905.0036645446053,226.13921319047586,43991.8193359375,47029.7476767919,40953.8909950831,0.13811333046517926,0.03452833261629486,28548654084.5,1.6054604330326254,0,0,-1,-0.005558733892443213,-0.0,1.0,1.5530450277891141,100000.0,100000.0,0.0
2024-01-12,42853.16796875,46498.13671875,41903.76953125,46354.79296875,43332698900,43947.5005859375,42396.290703125,,46.57496729496077,875.2469059784344,899.0523128313711,-23.8054068529367,43947.5005859375,47026.50901854474,40868.49215333026,0.14012211805248706,0.03503052951312176,30039899201.6,1.44250480366765,0,0,-1,-0.07581464687080208,-0.0,1.0,1.4353014674328275,100000.0,100000.0,0.0
2024-01-13,42842.3828125,43234.66015625,42464.14453125,42799.4453125,20601860469,43938.8138671875,42498.732734375,,46.536079848139366,663.9239326126262,852.0266367876221,-188.1027041749959,43938.8138671875,47029.84307697798,40847.78465739702,0.14069698008387943,0.03517424502096989,30128464520.8,0.6838005453207531,0,0,-1,-0.0002516769882185965,-0.0,1.0,1.4349402350823182,100000.0,100000.0,0.0
2024-01-14,41796.26953125,43065.59765625,41724.61328125,42842.26171875,17521429522,43847.9703125,42578.722265625,,42.802993996399934,407.3408535415074,763.0894801383993,-355.7486265968919,43847.9703125,47082.75085910058,40613.18976589942,0.1475452808212846,0.03688632020532115,29948746228.4,0.585047179884434,0,0,-1,-0.0244177193838242,-0.0,1.0,1.3999022670895194,100000.0,100000.0,0.0
2024-01-15,42511.96875,43319.72265625,41705.41796875,41715.06640625,22320220558,43847.5486328125,42679.37921875,,45.994895651850136,258.76493645234586,662.2245714011887,-403.4596349488428,43847.5486328125,47083.05996584091,40612.03729978408,0.14758003281429422,0.036895008203573526,29563414707.2,0.754994670915469,0,0,-1,0.01712351907901466,0.0,1.0,1.4238735202687827,100000.0,100000.0,0.0
2024-01-16,43154.9453125,43566.2734375,42085.99609375,42499.3359375,24062872740,43833.153125,42797.394765625,,48.761347941821086,190.70195719486946,567.9200485599248,-377.21809136505533,43833.153125,47078.79190645827,40587.51434354173,0.14809059125646784,0.03702264781411693,29503511292.6,0.8155935238133976,0,0,-1,0.015124600939588229,0.0,1.0,1.4454090390512946,100000.0,100000.0,0.0
2024-01-17,42742.65234375,43189.890625,42189.30859375,43132.1015625,20851232595,43838.89296875,42895.62609375,,47.095396635459466,102.31357377204404,474.79875360234865,-372.4851798303046,43838.89296875,47075.95152052595,40601.834416974045,0.14767975797579788,0.036919939493949464,29396468271.65,0.7093108057170582,0,0,-1,-0.009553782672285682,-0.0,1.0,1.4315999152196413,100000.0,100000.0,0.0
2024-01-18,41262.05859375,42876.34765625,40631.171875,42742.3125,25218357242,43797.02578125,42963.697421875,,41.59893188494875,-86.21252123734303,362.5964986344103,-448.8090198717533,43797.02578125,47148.45262130542,40445.59894119458,0.15304358139726487,0.038260895349316204,29357385081.0,0.8590123804426041,0,0,-1,-0.034639725632667706,-0.0,1.0,1.3820096869406826,100000.0,100000.0,0.0
2024-01-19,41618.40625,42134.16015625,40297.45703125,41278.4609375,25752407154,43770.1009765625,43041.810625,,43.313701448509406,-204.50909354075702,249.17538019937683,-453.68447374013385,43770.1009765625,47185.0579578656,40355.143995259394,0.15604062614028266,0.03901015653507066,29844309141.45,0.8628917168745293,0,0,-1,0.00863620644230223,0.0,1.0,1.3939450079023639,100000.0,100000.0,0.0
2024-01-20,41665.5859375,41877.89453125,41446.82421875,41624.58984375,11586690904,43740.1208984375,43101.34734375,,43.55002909785319,-291.0973845880144,141.12082724189858,-432.218211829913,43740.1208984375,47220.605317254405,40259.63647962059,0.15914379509368204,0.03978594877342054,29603768746.15,0.3913924272059739,0,0,-1,0.0011336255217606617,0.0,1.0,1.395525219539253,100000.0,100000.0,0.0
2024-01-21,41545.78515625,41855.3671875,41497.0078125,41671.48828125,9344043642,43609.0435546875,43142.73640625,,43.05913142396936,-365.17661681544996,39.861338430428845,-405.03795524587883,43609.0435546875,47216.91187406308,40001.17523531192,0.1654642260085877,0.041366056502146954,29149622006.1,0.3205545389248827,0,0,-1,-0.0028752933279206916,-0.0,1.0,1.3915126751865667,100000.0,100000.0,0.0
2024-01-22,39507.3671875,41651.20703125,39450.1171875,41553.65234375,31338708143,43336.5134765625,43133.3159375,,35.6878754689355,-581.6631118506994,-84.44355162579684,-497.2195602249025,43336.5134765625,47319.32093827832,39353.70601484668,0.18380839353261885,0.04595209838315473,28749793686.45,1.0900498446975004,0,0,-1,-0.049064374667218136,-0.0,1.0,1.32323897593703,100000.0,100000.0,0.0
2024-01-23,39845.55078125,40127.3515625,38521.89453125,39518.71484375,29244553045,43186.3822265625,43090.625,,37.5965368991608,-717.6687999027636,-211.08860128119025,-506.58019862157335,43186.3822265625,47462.27909295428,38910.485360170715,0.19802060955047182,0.049505152387618,27894905182.8,1.0483833106209013,0,0,-1,0.008560013431039293,0.0,1.0,1.3345659193435258,100000.0,100000.0,0.0
2024-01-24,40077.07421875,40483.78515625,39508.796875,39877.59375,22359526178,42981.23984375,43010.553515625,,38.93273732115866,-797.578300998779,-328.3865412247081,-469.19175977407093,42981.23984375,47445.94715111308,38516.53253638692,0.20775144335499224,0.05193786083874802,27490476931.2,0.8133553387945522,0,0,-1,0.005810521700930993,0.0,1.0,1.3423204435791942,100000.0,100000.0,0.0
2024-01-25,39933.80859375,40254.48046875,39545.6640625,40075.55078125,18491782013,42769.795703125,42934.30078125,,38.38502008836421,-862.5248405599996,-435.2142010917665,-427.3106394682331,42769.795703125,47396.5256112692,38143.065794980794,0.21635501559368678,0.054088753898421736,26798264564.5,0.6900365495121015,0,0,-1,-0.0035747525934159974,-0.0,1.0,1.3375219800923142,100000.0,100000.0,0.0
2024-01-26,41816.87109375,42209.38671875,39825.69140625,39936.81640625,25598119893,42661.1794921875,42904.784921875,,48.61717021323434,-753.3637753053117,-498.84411593447555,-254.51965937083617,42661.1794921875,47269.334073889535,38053.02491048546,0.21603502934305532,0.054008757335763796,27273545385.75,0.938569574690301,0,0,-1,0.04715459322091098,0.0,1.0,1.4005922849875947,100000.0,100000.0,0.0
2024-01-27,42120.0546875,42195.6328125,41431.28125,41815.625,11422941934,42570.02734375,42863.853984375,,50.05529216113221,-635.0678034631783,-526.0888534402162,-108.97895002296207,42570.02734375,47143.40565682026,37996.64903067974,0.21486377145781688,0.05371594286445421,26878163789.3,0.4249896690691121,0,0,-1,0.007250269707417489,0.0,1.0,1.4107469568038828,100000.0,100000.0,0.0
2024-01-28,42035.59375,42797.17578125,41696.91015625,42126.125,16858971687,42323.2818359375,42830.046171875,,49.638488876722576,-541.886157068926,-529.2483141659582,-12.637842902967805,42323.2818359375,46402.85242867074,38243.71124320426,0.19278139197935248,0.048195347994838135,25583802772.9,0.6589705149250955,0,0,-1,-0.002005242826170095,-0.0,1.0,1.4079180665892106,100000.0,100000.0,0.0
2024-01-29,43288.24609375,43305.8671875,41818.33203125,42030.9140625,20668476578,42180.7076171875,42820.217109375,,55.55016491974637,-362.7785962147609,-495.9543705757187,133.1757743609578,42180.7076171875,45880.297487632226,38481.11774674278,0.17541620704993774,0.04385405176248446,24626162052.2,0.8392893920777867,0,0,-1,0.029799801358818767,0.0,1.0,1.4498737453030612,100000.0,100000.0,0.0
2024-01-30,42952.609375,43838.9453125,42711.37109375,43300.2265625,23842814518,41996.94921875,42854.39265625,,53.730236848433904,-245.09236354129825,-445.7819691688346,200.68960562753637,41996.94921875,45080.253834733565,38913.644602766435,0.1468346950595635,0.036708673764890856,23312572113.2,1.0227449121540633,0,0,-1,-0.007753530092744043,-0.0,1.0,1.4386321055881743,100000.0,100000.0,0.0
2024-01-31,42582.60546875,43717.40625,42298.9453125,42946.25,24673628793,41807.6501953125,42877.0403125,,51.7186553974097,-179.61094951133418,-392.54776523733454,212.93681572600036,41807.6501953125,44132.44778346574,39482.85260715926,0.11121398008701758,0.02780349502175436,22254566825.4,1.10869957553337,0,0,-1,-0.00861423582021903,-0.0,1.0,1.4262393893720995,100000.0,100000.0,0.0
2024-02-01,43075.7734375,43243.16796875,41879.19140625,42569.76171875,21423953779,41818.78046875,42880.7409375,,54.18094015543307,-86.9199726023071,-331.4222067103291,244.50223410802198,41818.78046875,44166.670883838735,39470.89005366127,0.11228880367964075,0.02807220091991019,21159129569.35,1.0125158366643594,0,0,-1,0.011581441842771323,0.0,1.0,1.4427572979139822,100000.0,100000.0,0.0
2024-02-02,43185.859375,43422.48828125,42584.3359375,43077.640625,18603843039,41835.954296875,42883.978671875,34110.70411132812,54.73586581274907,-4.526513497017731,-266.0430680676668,261.5165545706491,41835.954296875,44220.1144745717,39451.7941191783,0.1139766125939567,0.028494153148489184,21059228697.85,0.883405717555996,0,0,1,0.0025556346111748063,0.0,1.0,1.4464444584000562,100000.0,100000.0,0.0
2024-02-03,42992.25,43359.94140625,42890.80859375,43184.96484375,11169245236,41895.7533203125,42905.228515625,34176.38254882812,53.50845411847697,44.63373071712704,-203.90770831070802,248.54143902783505,41895.7533203125,44335.07894906648,39456.427691558514,0.1164473931333425,0.02911184828333559,20741619483.55,0.5384943661153476,0,0,1,-0.0044831659668692625,-0.0,1.0,1.4399598078311904,100000.0,100000.0,0.0
2024-02-04,42583.58203125,43097.64453125,42374.83203125,42994.94140625,14802225490,41899.333984375,42912.0978125,34239.73083984375,50.913213251291985,50.04065652841382,-153.11803534288367,203.1586918712975,41899.333984375,44342.67512613833,39455.99284261167,0.11662911599857398,0.02915727899964353,20365719730.15,0.7268206420461711,0,0,1,-0.009505619472114146,-0.0,1.0,1.4262720978428085,100000.0,100000.0,0.0
2024-02-05,42658.66796875,43494.25,42264.81640625,42577.62109375,18715487317,41874.5201171875,42937.977890625,34304.0641015625,51.37981308862455,59.696348533521814,-110.55515856760258,170.2515071011244,41874.5201171875,44273.85399070207,39475.186243672935,0.11459636393682533,0.028649090984206357,20098350459.0,0.9311951921218113,0,0,1,0.0017632602500394778,0.0,1.0,1.428786986738675,100000.0,100000.0,0.0
2024-02-06,43084.671875,43344.1484375,42529.01953125,42657.390625,16798476726,41891.62109375,42947.200546875,34369.943740234376,54.048626047470215,100.56426189377817,-68.33127447532642,168.8955363691046,41891.62109375,44321.68625510185,39461.55593239815,0.11601676411201961,0.02900419102800491,19895712665.55,0.84432646411742,0,0,1,0.009986338686479135,0.0,1.0,1.4430553374990815,100000.0,100000.0,0.0
2024-02-07,44318.22265625,44341.94921875,42775.95703125,43090.01953125,21126587775,42044.429296875,42988.154453125,34442.67583984375,60.7645832281987,229.8401492524863,-8.69698972976386,238.53713898225016,42044.429296875,44683.20168022422,39405.65691352578,0.12552304443078027,0.03138076110769505,19691124192.2,1.0728990162668626,0,0,1,0.028630850081180936,0.0,1.0,1.4843712385258656,100000.0,100000.0,0.0
2024-02-08,45301.56640625,45575.83984375,44332.125,44332.125,26154524080,42228.5873046875,43021.14078125,34518.7609765625,65.13866093821264,406.9487817962872,74.43216457544638,332.5166172208408,42228.5873046875,45231.18202851239,39225.99258086261,0.14220673318577223,0.035551683296443086,19711230038.5,1.326884422175326,0,0,1,0.022188248784866804,0.0,1.0,1.5173068368553784,100000.0,100000.0,0.0
2024-02-09,47147.19921875,48152.49609375,45260.82421875,45297.3828125,39316770844,42502.66796875,43086.70171875,34608.61239257813,71.54959489775813,688.3014646600568,197.2060245923685,491.0954400676883,42502.66796875,46207.496966075494,38797.838971424506,0.17433395004988686,0.043583487512471736,21097734035.5,1.8635541986567765,0,0,1,0.040741037427910465,0.0,1.0,1.5791234914853278,100000.0,100000.0,0.0
2024-02-10,47771.27734375,48146.171875,46905.3203125,47153.52734375,16398681570,42813.942578125,43162.16921875,34701.331826171874,73.33523272189956,950.6745913439954,347.89973794269395,602.7748534013015,42813.942578125,47169.269199580645,38458.61595666936,0.20345365828004433,0.05086341457001112,21450465931.9,0.7644906932120642,0,0,1,0.013236801662479536,0.0,1.0,1.6000260359426812,100000.0,100000.0,0.0
2024-02-11,48293.91796875,48535.9375,47617.40625,47768.96875,19315867136,43253.2701171875,43253.25671875,34796.02655273437,74.76372862391904,1187.0958090591666,515.7389521659886,671.356856893178,43253.2701171875,47962.46935941664,38544.070874958365,0.21774997494849982,0.05443749373712494,20849323881.55,0.9264505288391156,0,0,1,0.010940478338881565,0.0,1.0,1.6175310861305587,100000.0,100000.0,0.0
2024-02-12,49958.22265625,50280.4765625,47745.76171875,48296.38671875,34511985805,43758.9037109375,43392.098828125,34899.76421875,78.68053313647864,1491.5629845552903,710.9037586438491,780.6592259114412,43758.9037109375,49061.71684708545,38456.090574789545,0.2423649902738546,0.060591247568463666,21112695519.55,1.6346555925576858,0,0,1,0.034461993507690414,0.0,1.0,1.6732744319192774,100000.0,100000.0,0.0
2024-02-13,49742.44140625,50358.390625,48406.49609375,49941.359375,35593051468,44242.1720703125,43514.68484375,35001.8801953125,77.01163961411872,1695.8944564940102,907.9018982138815,787.9925582801287,44242.1720703125,49883.09524585023,38601.24889477478,0.2550020901583588,0.06375052253958965,21774371784.05,1.6346304647040315,0,0,1,-0.004319233922406296,-0.0,1.0,1.6660471682314366,100000.0,100000.0,0.0
2024-02-14,51826.6953125,52021.37109375,49296.83203125,49733.4453125,39105608050,44836.81640625,43700.810703125,35114.22908203125,81.16695100176503,2002.922039812518,1126.9059265336089,876.0161132789092,44836.81640625,51044.38440250078,38629.24840999922,0.27689601955706555,0.06922400488926637,22805063085.9,1.714777455458054,0,0,1,0.041900916949929146,0.0,1.0,1.7358560722621668,100000.0,100000.0,0.0
2024-02-15,51938.5546875,52820.06640625,51371.62890625,51836.78515625,38564360533,45342.9005859375,43870.7246875,35227.5453125,81.36167030848672,2229.5686476826886,1347.438470763425,882.1301769192637,45342.9005859375,52136.523292404214,38549.27787947079,0.2996554088369751,0.07491385220924379,23453375117.9,1.6442989693013117,0,0,1,0.0021583350882306007,0.0,1.0,1.7396026313310484,100000.0,100000.0,0.0
2024-02-16,52160.203125,52537.96875,51641.3671875,51937.7265625,28180567298,45844.9080078125,44061.371640625,35342.195771484374,81.76401164438217,2399.4139418991035,1557.8335649905607,841.5803769085428,45844.9080078125,53103.68663802186,38586.12937760313,0.31666673336861695,0.07916668334215426,24291256386.1,1.1601115582529338,0,0,1,0.004267512618200353,0.0,1.0,1.747026407510908,100000.0,100000.0,0.0
2024-02-17,51662.99609375,52191.9140625,50669.66796875,52161.67578125,20009091006,46326.278125,44252.643515625,35452.13208984375,77.71144718426632,2465.47663129383,1739.3621782512148,726.1144530426152,46326.278125,53795.25676690498,38857.29948309501,0.3224510556083005,0.0806127639020751,24448762352.05,0.8184091578084427,0,0,1,-0.009532306269177337,-0.0,1.0,1.7303732167341734,100000.0,100000.0,0.0
2024-02-18,52122.546875,52356.96484375,51233.70703125,51661.96875,17595377311,46767.9931640625,44451.95640625,35566.98502929688,78.75933957448483,2525.797868072412,1896.6493162154543,629.1485518569575,46767.9931640625,54520.0271730382,39015.9591550868,0.3315102267391078,0.08287755668477695,24295107388.7,0.7242354203045779,0,0,1,0.008895163192163213,0.0,1.0,1.7457651688803724,100000.0,100000.0,0.0
2024-02-19,51779.14453125,52483.32421875,51711.8203125,52134.8125,21362184346,47209.319921875,44642.235546875,35679.98735351562,75.8881414476845,2516.880157014937,2020.6954843753513,496.18467263958587,47209.319921875,55051.255061491844,39367.38478225816,0.33221978849066996,0.08305494712266749,24171075880.1,0.8837912078041775,0,0,1,-0.006588364620277343,-0.0,1.0,1.7342634314064085,100000.0,100000.0,0.0
2024-02-20,52284.875,52945.05078125,50792.3125,51777.7265625,33353758256,47694.4333984375,44804.58640625,35796.04126953125,77.20603840764532,2521.554120544344,2120.86721160915,400.68690893519397,47694.4333984375,55531.64313289314,39857.22366398185,0.32864253440161,0.08216063360040252,24605082353.25,1.3555637724412826,0,0,1,0.009767068832988945,0.0,1.0,1.7512021017154904,100000.0,100000.0,0.0
2024-02-21,51839.1796875,52368.81640625,50671.7578125,52273.53515625,28624907020,48132.6037109375,44942.210625,35910.02653320313,73.39852257762769,2460.9263576367084,2188.879040814662,272.04731682204647,48132.6037109375,55861.71281074662,40403.494611128386,0.32115898596413467,0.08028974649103368,24965130015.3,1.1465955515736184,0,0,1,-0.008524364120598982,-0.0,1.0,1.7362742173517094,100000.0,100000.0,0.0
2024-02-22,51304.97265625,52009.61328125,50926.29296875,51854.64453125,25413900611,48538.559375,45111.3465625,36021.34211914062,69.00581440921061,2342.76642445592,2219.6565175429137,123.1099069130064,48538.559375,56022.69699632512,41054.42175367488,0.3083790585338163,0.07709476463345404,25305632893.9,1.0042784038460504,0,0,1,-0.010305082651198116,-0.0,1.0,1.7183817680367557,100000.0,100000.0,0.0
2024-02-23,50731.94921875,51497.93359375,50561.77734375,51283.90625,21427078270,48925.5443359375,45242.387109375,36129.09897460938,64.5436456163887,2177.7815156154684,2211.281517157425,-33.50000154195641,48925.5443359375,55990.84523562066,41860.243436254335,0.2888184892198923,0.07220462230497306,25818524545.6,0.8299110288876523,0,0,1,-0.011168964874795462,-0.0,1.0,1.6991892224280642,100000.0,100000.0,0.0
2024-02-24,51571.1015625,51684.1953125,50585.4453125,50736.37109375,15174077879,49374.9203125,45390.5553125,36238.127021484375,67.82485490597108,2090.6427371904283,2187.1537611640256,-96.51102397359728,49374.9203125,55861.38357091686,42888.457054083134,0.2627432395784432,0.06568580989461077,25837117165.05,0.5872976378156481,0,0,1,0.016540904827679226,0.0,1.0,1.727295349640465,100000.0,100000.0,0.0
2024-02-25,51733.23828125,51950.02734375,51306.171875,51565.21484375,15413239245,49828.648828125,45545.436171875,36348.9857421875,68.43271321821777,2011.4806087762481,2152.01913068647,-140.5385219102218,49828.648828125,55562.91707203394,44094.38058421606,0.23015949172887556,0.0575398729322189,25672004761.45,0.6003909468007372,0,0,1,0.003143945229742817,0.0,1.0,1.7327258716153242,100000.0,100000.0,0.0
2024-02-26,54522.40234375,54938.17578125,50931.03125,51730.5390625,34074411896,50400.5353515625,45757.022265625,36474.44979492188,76.6167012930029,2149.033553524241,2151.4220152540242,-2.388461729783103,50400.5353515625,55554.945142668985,45246.12556045602,0.20453789846288553,0.051134474615721376,26535801519.95,1.284092054667441,0,0,1,0.053914352844811164,0.0,1.0,1.8261446656409257,100000.0,100000.0,0.0
2024-02-27,57085.37109375,57537.83984375,54484.19921875,54519.36328125,49756832031,51038.8927734375,45959.319609375,36612.888076171876,81.39095725448976,2436.765885511937,2208.490789305607,228.2750962063301,51038.8927734375,56183.95097708388,45893.83456979113,0.2016132374377859,0.050403309359446445,27967313732.75,1.7791065851538777,0,0,1,0.04700762695380023,0.0,1.0,1.9119873928470466,100000.0,100000.0,0.0
2024-02-28,62504.7890625,63913.1328125,56738.42578125,57071.09765625,83239156760,51899.05390625,46286.62078125,36778.33219726563,87.29703391269248,3066.746019057864,2380.1418352560586,686.6041838018054,51899.05390625,58540.11491841558,45257.992894084426,0.2559222379722733,0.06398055949306831,30821545366.75,2.7006808312018524,0,0,1,0.09493531994124749,0.0,1.0,2.0935025277106125,100000.0,100000.0,0.0
2024-02-29,61198.3828125,63585.64453125,60498.73046875,62499.18359375,65496611844,52601.6130859375,46578.032890625,36937.90954101562,80.6519537500352,3421.15678380226,2588.3448249652993,832.8119588369609,52601.6130859375,60049.9352722944,45153.29089958059,0.2831974819550976,0.07079937048877437,32130537416.75,2.0384536677514737,0,0,1,-0.020900898468654838,-0.0,1.0,2.0497464439350606,100000.0,100000.0,0.0
2024-03-01,62440.6328125,63155.1015625,60802.52734375,61168.0625,40186368423,53335.080859375,46899.473828125,37103.07048828125,82.05107280607058,3758.9383573575033,2822.4635314437405,936.4748259137627,53335.080859375,61622.45626023169,45047.70545851831,0.3107663949252258,0.0776915987313064,33319921759.4,1.2060763141396897,0,0,1,0.020298739001094468,0.0,1.0,2.09135371201892,100000.0,100000.0,0.0
2024-03-02,62029.84765625,62458.69921875,61657.2890625,62431.65234375,23888473685,54021.87734375,47283.007421875,37267.36798828125,79.99115476539939,3947.975950191387,3047.5660151932702,900.4099349981166,54021.87734375,62811.640115929535,45232.11457157046,0.3254149320375834,0.08135373300939588,33548552086.85,0.7120567714266139,0,0,1,-0.006578811548619723,-0.0,1.0,2.0775950900660414,100000.0,100000.0,0.0
2024-03-03,63167.37109375,63230.2109375,61435.0234375,62031.578125,26253811450,54682.334765625,47689.5071875,37439.69594726562,81.38483416887132,4141.833755915366,3266.41956333769,875.4141925776762,54682.334765625,64145.69738094609,45218.9721503039,0.3461213810961874,0.08653034527404684,33135643369.1,0.7923133152284734,0,0,1,0.01833832389535761,0.0,1.0,2.115694701751077,100000.0,100000.0,0.0
2024-03-04,68330.4140625,68537.03125,62386.51953125,63137.00390625,70670471105,55611.7333984375,48220.190078125,37648.02526367187,86.11289166748966,4658.382935581445,3544.812237786442,1113.570697795003,55611.7333984375,66565.98503797848,44657.48175889652,0.39395469157768614,0.09848867289442151,34889514350.95,2.0255504388548684,0,0,1,0.08173591649219114,0.0,1.0,2.2886229472163744,100000.0,100000.0,0.0
2024-03-05,63801.19921875,69170.625,59323.91015625,68341.0546875,102802940877,56210.45859375,48645.9746875,37836.7834765625,69.44877505944285,4648.694841662,3765.5887585615533,883.1060831004465,56210.45859375,67594.20173530579,44826.715452194214,0.4050400379697858,0.10126000949244644,38074380992.3,2.7000554755648007,1,1,1,-0.06628402455760396,-0.0,1.0,2.136923807579988,100000.0,100000.0,0.0
2024-03-06,66106.8046875,67637.9296875,62848.671875,63776.05078125,68750229073,56918.87109375,49105.011875,38036.83647460937,72.3789958228628,4772.050815758397,3966.8811700009223,805.1696457574749,56918.87109375,68929.41186080592,44908.330326694086,0.4220231545799137,0.10550578864497841,39583674419.3,1.7368329262398925,0,1,1,0.03613733749494208,0.03613733749494208,1.036137337494942,2.214146544415483,103613.7337494942,103613.7337494942,0.0
2024-03-07,66925.484375,68029.921875,65655.53125,66099.7421875,46989543159,57657.13515625,49588.668515625,38240.5159765625,73.35619190143161,4879.62266901289,4149.429469803316,730.1931992095733,57657.13515625,70237.72912775508,45076.541184744914,0.43639330804112475,0.10909832701028117,40524123212.35,1.1595449681359082,0,1,1,0.012384196927533564,0.012384196927533564,1.0489690663264497,2.2415669712479422,104896.90663264497,104896.90663264497,0.0
2024-03-08,68300.09375,70083.0546875,66230.453125,66938.09375,59202881172,58488.9900390625,50129.42921875,38451.3957421875,74.95817592963687,5017.949822639879,4323.133540370629,694.8162822692502,58488.9900390625,71590.15190651684,45387.82817160815,0.4479872830323996,0.11199682075809993,42483812720.65,1.393539736211656,0,1,1,0.020539401213709896,0.020539401213709896,1.0705142628404993,2.287607414617804,107051.42628404993,107051.42628404993,0.0
2024-03-09,68498.8828125,68673.0546875,68053.125,68299.2578125,21609650379,59307.8068359375,50667.03875,38663.731875,75.1904912851345,5084.999000972282,4475.506632490959,609.492368481323,59307.8068359375,72775.50102106435,45840.112650810646,0.4541626104091955,0.11354065260229891,42684526374.05,0.506264265172626,0,1,1,0.0029105240064184468,0.0029105240064184468,1.07363002030171,2.29426555091531,107363.00203017099,107363.00203017099,0.0
2024-03-10,69019.7890625,70005.203125,68239.9765625,68500.2578125,35683977532,60169.8390625,51214.1228125,38876.6726171875,75.82342538136905,5121.135476287491,4604.6324012502655,516.5030750372252,60169.8390625,73814.41838434344,46525.259740656555,0.45353550996440123,0.11338387749110032,43400616033.35,0.822199793306612,0,1,1,0.007604594828588107,0.007604594828588107,1.0817945416019132,2.3117125108592083,108179.45416019132,108179.45416019132,0.0
2024-03-11,72123.90625,72850.7109375,67194.8828125,69020.546875,65716656765,61161.790625,51825.685234375,39106.48028320313,79.22476162390107,5338.708892598879,4751.447699519988,587.2611930788908,61161.790625,75269.47269909142,47054.10855090858,0.4613233827828735,0.11533084569571836,45018760958.8,1.4597615608555325,0,1,1,0.04497430707429584,0.04497430707429584,1.1304475015072148,2.415680179190082,113044.75015072149,113044.75015072149,0.0
2024-03-12,71481.2890625,72825.65625,68728.8515625,72125.125,62554434520,62143.89609375,52465.163671875,39333.64838867188,76.81539990809144,5397.069498855912,4880.572059387174,516.4974394687379,62143.89609375,76253.74442309924,48034.04776440077,0.45410246914880203,0.1135256172872005,46715237333.8,1.339058476210284,0,1,1,-0.008909905479502545,-0.008909905479502545,1.1203753211192458,2.3941566971247905,112037.53211192458,113044.75015072149,-0.8909905479502574
